area	name	parent-statistical-geography
civil-parish-boundary:E04006325	Hunstanton	E07000146
civil-parish-boundary:E04006326	Ingoldisthorpe	E07000146
civil-parish-boundary:E04006327	Leziate	E07000146
civil-parish-boundary:E04006328	Little Massingham	E07000146
civil-parish-boundary:E04006329	Marham	E07000146
civil-parish-boundary:E04006330	Marshland St. James	E07000146
civil-parish-boundary:E04006331	Methwold	E07000146
civil-parish-boundary:E04006332	Middleton	E07000146
civil-parish-boundary:E04006333	Nordelph	E07000146
civil-parish-boundary:E04006334	North Creake	E07000146
civil-parish-boundary:E04006335	North Runcton	E07000146
civil-parish-boundary:E04006336	Northwold	E07000146
civil-parish-boundary:E04006338	Old Hunstanton	E07000146
civil-parish-boundary:E04006339	Outwell	E07000146
civil-parish-boundary:E04006340	Pentney	E07000146
civil-parish-boundary:E04006341	Ringstead	E07000146
civil-parish-boundary:E04006342	Roydon	E07000146
civil-parish-boundary:E04006343	Runcton Holme	E07000146
civil-parish-boundary:E04006344	Ryston	E07000146
civil-parish-boundary:E04006345	Sandringham	E07000146
civil-parish-boundary:E04006346	Sedgeford	E07000146
civil-parish-boundary:E04006347	Shernborne	E07000146
civil-parish-boundary:E04006348	Shouldham	E07000146
civil-parish-boundary:E04006349	Shouldham Thorpe	E07000146
civil-parish-boundary:E04006350	Snettisham	E07000146
civil-parish-boundary:E04006351	South Creake	E07000146
civil-parish-boundary:E04006352	Southery	E07000146
civil-parish-boundary:E04006354	Stanhoe	E07000146
civil-parish-boundary:E04006355	Stoke Ferry	E07000146
civil-parish-boundary:E04006356	Stow Bardolph	E07000146
civil-parish-boundary:E04006357	Stradsett	E07000146
civil-parish-boundary:E04006358	Syderstone	E07000146
civil-parish-boundary:E04006360	Terrington St. John	E07000146
civil-parish-boundary:E04006361	Thornham	E07000146
civil-parish-boundary:E04006362	Tilney All Saints	E07000146
civil-parish-boundary:E04006363	Tilney St. Lawrence	E07000146
civil-parish-boundary:E04006364	Titchwell	E07000146
civil-parish-boundary:E04006365	Tottenhill	E07000146
civil-parish-boundary:E04006366	Upwell	E07000146
civil-parish-boundary:E04006367	Walpole	E07000146
civil-parish-boundary:E04006369	Walpole Highway	E07000146
civil-parish-boundary:E04006370	Walsoken	E07000146
civil-parish-boundary:E04006371	Watlington	E07000146
civil-parish-boundary:E04006372	Welney	E07000146
civil-parish-boundary:E04006373	Wereham	E07000146
civil-parish-boundary:E04006374	West Acre	E07000146
civil-parish-boundary:E04006375	West Dereham	E07000146
civil-parish-boundary:E04006376	West Rudham	E07000146
civil-parish-boundary:E04006377	West Walton	E07000146
civil-parish-boundary:E04006378	West Winch	E07000146
civil-parish-boundary:E04006379	Wiggenhall St. Germans	E07000146
civil-parish-boundary:E04006380	Wiggenhall St. Mary Magdalen	E07000146
civil-parish-boundary:E04006381	Wimbotsham	E07000146
civil-parish-boundary:E04006382	Wormegay	E07000146
civil-parish-boundary:E04006383	Wretton	E07000146
civil-parish-boundary:E04006384	Alby with Thwaite	E07000147
civil-parish-boundary:E04006385	Aldborough & Thurgarton	E07000147
civil-parish-boundary:E04006386	Antingham	E07000147
civil-parish-boundary:E04006387	Ashmanhaugh	E07000147
civil-parish-boundary:E04006388	Aylmerton	E07000147
civil-parish-boundary:E04006389	Baconsthorpe	E07000147
civil-parish-boundary:E04006390	Bacton	E07000147
civil-parish-boundary:E04006391	Barsham	E07000147
civil-parish-boundary:E04006392	Barton Turf	E07000147
civil-parish-boundary:E04006393	Beeston Regis	E07000147
civil-parish-boundary:E04006394	Binham	E07000147
civil-parish-boundary:E04006395	Blakeney	E07000147
civil-parish-boundary:E04006396	Bodham	E07000147
civil-parish-boundary:E04006397	Briningham	E07000147
civil-parish-boundary:E04006398	Brinton	E07000147
civil-parish-boundary:E04006399	Briston	E07000147
civil-parish-boundary:E04006400	Brumstead	E07000147
civil-parish-boundary:E04006401	Catfield	E07000147
civil-parish-boundary:E04006402	Cley Next The Sea	E07000147
civil-parish-boundary:E04006403	Colby	E07000147
civil-parish-boundary:E04006404	Corpusty and Saxthorpe	E07000147
civil-parish-boundary:E04006405	Cromer	E07000147
civil-parish-boundary:E04006406	Dilham	E07000147
civil-parish-boundary:E04006407	Dunton	E07000147
civil-parish-boundary:E04006408	East Beckham	E07000147
civil-parish-boundary:E04006409	East Ruston	E07000147
civil-parish-boundary:E04006410	Edgefield	E07000147
civil-parish-boundary:E04006411	Erpingham	E07000147
civil-parish-boundary:E04006412	Fakenham	E07000147
civil-parish-boundary:E04006413	Felbrigg	E07000147
civil-parish-boundary:E04006414	Felmingham	E07000147
civil-parish-boundary:E04006415	Field Dalling	E07000147
civil-parish-boundary:E04006416	Fulmodeston	E07000147
civil-parish-boundary:E04006417	Gimingham	E07000147
civil-parish-boundary:E04006418	Great Snoring	E07000147
civil-parish-boundary:E04006419	Gresham	E07000147
civil-parish-boundary:E04006420	Gunthorpe	E07000147
civil-parish-boundary:E04006421	Hanworth	E07000147
civil-parish-boundary:E04006422	Happisburgh	E07000147
civil-parish-boundary:E04006423	Helhoughton	E07000147
civil-parish-boundary:E04006424	Hempstead	E07000147
civil-parish-boundary:E04006425	Hempton	E07000147
civil-parish-boundary:E04006426	Hickling	E07000147
civil-parish-boundary:E04006427	High Kelling	E07000147
civil-parish-boundary:E04006428	Hindolveston	E07000147
civil-parish-boundary:E04006429	Hindringham	E07000147
civil-parish-boundary:E04006430	Holkham	E07000147
civil-parish-boundary:E04006431	Holt	E07000147
civil-parish-boundary:E04006432	Honing	E07000147
civil-parish-boundary:E04006433	Horning	E07000147
civil-parish-boundary:E04006434	Horsey	E07000147
civil-parish-boundary:E04006435	Hoveton	E07000147
civil-parish-boundary:E04006436	Ingham	E07000147
civil-parish-boundary:E04006437	Ingworth	E07000147
civil-parish-boundary:E04006438	Itteringham	E07000147
civil-parish-boundary:E04006439	Kelling	E07000147
civil-parish-boundary:E04006440	Kettlestone	E07000147
civil-parish-boundary:E04006441	Knapton	E07000147
civil-parish-boundary:E04006442	Langham	E07000147
civil-parish-boundary:E04006443	Lessingham	E07000147
civil-parish-boundary:E04006444	Letheringsett with Glandford	E07000147
civil-parish-boundary:E04006445	Little Barningham	E07000147
civil-parish-boundary:E04006446	Little Snoring	E07000147
civil-parish-boundary:E04006447	Ludham	E07000147
civil-parish-boundary:E04006448	Matlask	E07000147
civil-parish-boundary:E04006449	Melton Constable	E07000147
civil-parish-boundary:E04006450	Morston	E07000147
civil-parish-boundary:E04006451	Mundesley	E07000147
civil-parish-boundary:E04006452	Neatishead	E07000147
civil-parish-boundary:E04006453	Northrepps	E07000147
civil-parish-boundary:E04006454	North Walsham	E07000147
civil-parish-boundary:E04006455	Overstrand	E07000147
civil-parish-boundary:E04006456	Paston	E07000147
civil-parish-boundary:E04006457	Plumstead	E07000147
civil-parish-boundary:E04006458	Potter Heigham	E07000147
civil-parish-boundary:E04006459	Pudding Norton	E07000147
civil-parish-boundary:E04006460	Raynham	E07000147
civil-parish-boundary:E04006461	Roughton	E07000147
civil-parish-boundary:E04006462	Runton	E07000147
civil-parish-boundary:E04006463	Ryburgh	E07000147
civil-parish-boundary:E04006464	Salthouse	E07000147
civil-parish-boundary:E04006465	Scottow	E07000147
civil-parish-boundary:E04006466	Sculthorpe	E07000147
civil-parish-boundary:E04006467	Sea Palling	E07000147
civil-parish-boundary:E04006468	Sheringham	E07000147
civil-parish-boundary:E04006469	Sidestrand	E07000147
civil-parish-boundary:E04006470	Skeyton	E07000147
civil-parish-boundary:E04006471	Sloley	E07000147
civil-parish-boundary:E04006472	Smallburgh	E07000147
civil-parish-boundary:E04006473	Southrepps	E07000147
civil-parish-boundary:E04006474	Stalham	E07000147
civil-parish-boundary:E04006475	Stibbard	E07000147
civil-parish-boundary:E04006476	Stiffkey	E07000147
civil-parish-boundary:E04006477	Stody	E07000147
civil-parish-boundary:E04006478	Suffield	E07000147
civil-parish-boundary:E04006479	Sustead	E07000147
civil-parish-boundary:E04006480	Sutton	E07000147
civil-parish-boundary:E04006481	Swafield	E07000147
civil-parish-boundary:E04006482	Swanton Abbott	E07000147
civil-parish-boundary:E04006483	Swanton Novers	E07000147
civil-parish-boundary:E04006484	Tattersett	E07000147
civil-parish-boundary:E04006485	Thornage	E07000147
civil-parish-boundary:E04006486	Thorpe Market	E07000147
civil-parish-boundary:E04006487	Thurning	E07000147
civil-parish-boundary:E04006488	Thursford	E07000147
civil-parish-boundary:E04006489	Trimingham	E07000147
civil-parish-boundary:E04006490	Trunch	E07000147
civil-parish-boundary:E04006491	Tunstead	E07000147
civil-parish-boundary:E04006492	Upper Sheringham	E07000147
civil-parish-boundary:E04006493	Walsingham	E07000147
civil-parish-boundary:E04006494	Warham	E07000147
civil-parish-boundary:E04006495	Wells-next-the-Sea	E07000147
civil-parish-boundary:E04006496	West Beckham	E07000147
civil-parish-boundary:E04006497	Westwick	E07000147
civil-parish-boundary:E04006498	Weybourne	E07000147
civil-parish-boundary:E04006499	Wickmere	E07000147
civil-parish-boundary:E04006500	Wighton	E07000147
civil-parish-boundary:E04006501	Witton	E07000147
civil-parish-boundary:E04006502	Wiveton	E07000147
civil-parish-boundary:E04006503	Wood Norton	E07000147
civil-parish-boundary:E04006504	Worstead	E07000147
civil-parish-boundary:E04006505	Walcott	E07000147
civil-parish-boundary:E04006506	Alburgh	E07000149
civil-parish-boundary:E04006507	Aldeby	E07000149
civil-parish-boundary:E04006508	Alpington	E07000149
civil-parish-boundary:E04006509	Ashby St. Mary	E07000149
civil-parish-boundary:E04006510	Ashwellthorpe and Fundenhall	E07000149
civil-parish-boundary:E04006511	Aslacton	E07000149
civil-parish-boundary:E04006512	Barford	E07000149
civil-parish-boundary:E04006513	Barnham Broom	E07000149
civil-parish-boundary:E04006514	Bawburgh	E07000149
civil-parish-boundary:E04006515	Bedingham	E07000149
civil-parish-boundary:E04006516	Bergh Apton	E07000149
civil-parish-boundary:E04006517	Bixley	E07000149
civil-parish-boundary:E04006518	Bracon Ash	E07000149
civil-parish-boundary:E04006519	Bramerton	E07000149
civil-parish-boundary:E04006520	Bressingham	E07000149
civil-parish-boundary:E04006521	Brockdish	E07000149
civil-parish-boundary:E04006522	Brooke	E07000149
civil-parish-boundary:E04006523	Broome	E07000149
civil-parish-boundary:E04006524	Bunwell	E07000149
civil-parish-boundary:E04006525	Burgh St. Peter	E07000149
civil-parish-boundary:E04006526	Burston and Shimpling	E07000149
civil-parish-boundary:E04006527	Caistor St. Edmund	E07000149
civil-parish-boundary:E04006528	Carleton Rode	E07000149
civil-parish-boundary:E04006529	Carleton St. Peter	E07000149
civil-parish-boundary:E04006530	Chedgrave	E07000149
civil-parish-boundary:E04006531	Claxton	E07000149
civil-parish-boundary:E04006532	Colney	E07000149
civil-parish-boundary:E04006533	Costessey	E07000149
civil-parish-boundary:E04006534	Cringleford	E07000149
civil-parish-boundary:E04006535	Denton	E07000149
civil-parish-boundary:E04006536	Deopham	E07000149
civil-parish-boundary:E04006537	Dickleburgh and Rushall	E07000149
civil-parish-boundary:E04006538	Diss	E07000149
civil-parish-boundary:E04006539	Ditchingham	E07000149
civil-parish-boundary:E04006540	Earsham	E07000149
civil-parish-boundary:E04006541	East Carleton	E07000149
civil-parish-boundary:E04006542	Easton	E07000149
civil-parish-boundary:E04006543	Ellingham	E07000149
civil-parish-boundary:E04006544	Flordon	E07000149
civil-parish-boundary:E04006545	Forncett	E07000149
civil-parish-boundary:E04006546	Framingham Earl	E07000149
civil-parish-boundary:E04006547	Framingham Pigot	E07000149
civil-parish-boundary:E04006548	Geldeston	E07000149
civil-parish-boundary:E04006549	Gillingham	E07000149
civil-parish-boundary:E04006550	Gissing	E07000149
civil-parish-boundary:E04006551	Great Melton	E07000149
civil-parish-boundary:E04006552	Great Moulton	E07000149
civil-parish-boundary:E04006553	Haddiscoe	E07000149
civil-parish-boundary:E04006554	Hales	E07000149
civil-parish-boundary:E04006555	Heckingham	E07000149
civil-parish-boundary:E04006556	Hedenham	E07000149
civil-parish-boundary:E04006557	Hellington	E07000149
civil-parish-boundary:E04006558	Hempnall	E07000149
civil-parish-boundary:E04006559	Hethersett	E07000149
civil-parish-boundary:E04006560	Hingham	E07000149
civil-parish-boundary:E04006561	Holverston	E07000149
civil-parish-boundary:E04006562	Howe	E07000149
civil-parish-boundary:E04006563	Keswick and Intwood	E07000149
civil-parish-boundary:E04006564	Ketteringham	E07000149
civil-parish-boundary:E04006565	Kimberley	E07000149
civil-parish-boundary:E04006566	Kirby Bedon	E07000149
civil-parish-boundary:E04006567	Kirby Cane	E07000149
civil-parish-boundary:E04006568	Kirstead	E07000149
civil-parish-boundary:E04006569	Langley with Hardley	E07000149
civil-parish-boundary:E04006570	Little Melton	E07000149
civil-parish-boundary:E04006571	Loddon	E07000149
civil-parish-boundary:E04006572	Long Stratton	E07000149
civil-parish-boundary:E04006573	Marlingford and Colton	E07000149
civil-parish-boundary:E04006574	Morley	E07000149
civil-parish-boundary:E04006575	Morningthorpe and Fritton	E07000149
civil-parish-boundary:E04006576	Mulbarton	E07000149
civil-parish-boundary:E04006577	Mundham	E07000149
civil-parish-boundary:E04006578	Needham	E07000149
civil-parish-boundary:E04006579	Newton Flotman	E07000149
civil-parish-boundary:E04006580	Norton Subcourse	E07000149
civil-parish-boundary:E04006581	Poringland	E07000149
civil-parish-boundary:E04006582	Pulham Market	E07000149
civil-parish-boundary:E04006583	Pulham St. Mary	E07000149
civil-parish-boundary:E04006584	Raveningham	E07000149
civil-parish-boundary:E04006585	Redenhall with Harleston	E07000149
civil-parish-boundary:E04006586	Rockland St. Mary	E07000149
civil-parish-boundary:E04006587	Roydon	E07000149
civil-parish-boundary:E04006588	Brandon Parva, Coston, Runhall and Welborne	E07000149
civil-parish-boundary:E04006589	Saxlingham Nethergate	E07000149
civil-parish-boundary:E04006590	Scole	E07000149
civil-parish-boundary:E04006591	Seething	E07000149
civil-parish-boundary:E04006592	Shelfanger	E07000149
civil-parish-boundary:E04006593	Shelton and Hardwick	E07000149
civil-parish-boundary:E04006594	Shotesham	E07000149
civil-parish-boundary:E04006595	Sisland	E07000149
civil-parish-boundary:E04006596	Starston	E07000149
civil-parish-boundary:E04006597	Stockton	E07000149
civil-parish-boundary:E04006598	Stoke Holy Cross	E07000149
civil-parish-boundary:E04006599	Surlingham	E07000149
civil-parish-boundary:E04006600	Swainsthorpe	E07000149
civil-parish-boundary:E04006601	Swardeston	E07000149
civil-parish-boundary:E04006602	Tacolneston	E07000149
civil-parish-boundary:E04006603	Tasburgh	E07000149
civil-parish-boundary:E04006604	Tharston and Hapton	E07000149
civil-parish-boundary:E04006605	Thurlton	E07000149
civil-parish-boundary:E04006606	Thurton	E07000149
civil-parish-boundary:E04006607	Thwaite	E07000149
civil-parish-boundary:E04006608	Tibenham	E07000149
civil-parish-boundary:E04006609	Tivetshall St. Margaret	E07000149
civil-parish-boundary:E04006610	Tivetshall St. Mary	E07000149
civil-parish-boundary:E04006611	Toft Monks	E07000149
civil-parish-boundary:E04006612	Topcroft	E07000149
civil-parish-boundary:E04006613	Trowse with Newton	E07000149
civil-parish-boundary:E04006614	Wacton	E07000149
civil-parish-boundary:E04006615	Wheatacre	E07000149
civil-parish-boundary:E04006616	Wicklewood	E07000149
civil-parish-boundary:E04006617	Winfarthing	E07000149
civil-parish-boundary:E04006618	Woodton	E07000149
civil-parish-boundary:E04006619	Wortwell	E07000149
civil-parish-boundary:E04006620	Wramplingham	E07000149
civil-parish-boundary:E04006621	Wreningham	E07000149
civil-parish-boundary:E04006622	Wymondham	E07000149
civil-parish-boundary:E04006623	Yelverton	E07000149
civil-parish-boundary:E04006624	Heywood	E07000149
civil-parish-boundary:E04006625	Cottingham	E07000150
civil-parish-boundary:E04006626	East Carlton	E07000150
civil-parish-boundary:E04006627	Gretton	E07000150
civil-parish-boundary:E04006628	Middleton	E07000150
civil-parish-boundary:E04006629	Rockingham	E07000150
civil-parish-boundary:E04006630	Stanion	E07000150
civil-parish-boundary:E04006631	Weldon	E07000150
civil-parish-boundary:E04006632	Althorp	E07000151
civil-parish-boundary:E04006633	Arthingworth	E07000151
civil-parish-boundary:E04006634	Ashby St Ledgers	E07000151
civil-parish-boundary:E04006635	Badby	E07000151
civil-parish-boundary:E04006636	Barby	E07000151
civil-parish-boundary:E04006637	Boughton	E07000151
civil-parish-boundary:E04006638	Braunston	E07000151
civil-parish-boundary:E04006639	Brington	E07000151
civil-parish-boundary:E04006640	Brixworth	E07000151
civil-parish-boundary:E04006643	Canons Ashby	E07000151
civil-parish-boundary:E04006644	Catesby	E07000151
civil-parish-boundary:E04006646	Charwelton	E07000151
civil-parish-boundary:E04006648	Clay Coton	E07000151
